user_id,group,device,age_group,session_duration_sec,add_to_cart,checkout,purchased,order_value
U06109,treatment,desktop,25-34,168,1,1,1,109719
U00731,control,mobile,35-44,55,0,0,0,0
U06975,treatment,desktop,45+,45,0,0,0,0
U06274,treatment,desktop,35-44,116,1,1,1,175675
U06752,treatment,desktop,25-34,124,0,0,0,0
U03510,control,mobile,18-24,140,0,0,0,0
U03534,control,mobile,35-44,93,0,0,0,0
U02514,control,mobile,18-24,79,0,0,0,0
U05437,treatment,desktop,18-24,85,0,0,0,0
U03626,control,mobile,25-34,105,0,0,0,0
U00466,control,mobile,25-34,105,1,0,0,0
U06756,treatment,desktop,25-34,76,1,0,0,0
U06760,treatment,desktop,35-44,70,0,0,0,0
U07992,treatment,mobile,45+,107,1,1,1,139572
U00158,control,desktop,35-44,86,0,0,0,0
U03961,control,mobile,18-24,107,0,0,0,0
U08833,treatment,mobile,18-24,77,0,0,0,0
U05471,treatment,tablet,25-34,161,0,0,0,0
U00186,control,desktop,45+,102,1,1,1,140828
U01003,control,desktop,35-44,65,0,0,0,0
U09509,treatment,mobile,18-24,100,1,0,0,0
U05624,treatment,desktop,35-44,104,1,0,0,0
U00401,control,mobile,18-24,138,1,1,1,186545
U06241,treatment,mobile,45+,102,0,0,0,0
U08941,treatment,desktop,25-34,94,1,0,0,0
U09933,treatment,mobile,35-44,100,0,0,0,0
U07343,treatment,desktop,18-24,116,0,0,0,0
U09833,treatment,mobile,35-44,102,1,1,1,302658
U08467,treatment,mobile,35-44,31,0,0,0,0
U08757,treatment,mobile,25-34,142,1,1,0,0
U07959,treatment,mobile,45+,129,1,1,0,0
U01251,control,desktop,25-34,114,1,0,0,0
U03144,control,mobile,25-34,127,0,0,0,0
U07431,treatment,mobile,25-34,145,0,0,0,0
U00060,control,mobile,25-34,83,0,0,0,0
U07856,treatment,desktop,18-24,123,0,0,0,0
U01114,control,mobile,25-34,99,1,1,1,216026
U03058,control,mobile,18-24,101,0,0,0,0
U09570,treatment,desktop,35-44,120,0,0,0,0
U01329,control,desktop,25-34,41,0,0,0,0
U04996,control,desktop,35-44,124,0,0,0,0
U06683,treatment,mobile,25-34,132,1,1,0,0
U02073,control,mobile,25-34,120,0,0,0,0
U04794,control,mobile,18-24,95,0,0,0,0
U06830,treatment,desktop,25-34,113,1,0,0,0
U09630,treatment,mobile,45+,102,0,0,0,0
U08219,treatment,mobile,18-24,133,1,0,0,0
U07568,treatment,desktop,45+,112,1,0,0,0
U05923,treatment,mobile,35-44,66,0,0,0,0
U01551,control,tablet,25-34,89,0,0,0,0
U01010,control,mobile,18-24,115,0,0,0,0
U03756,control,mobile,35-44,74,0,0,0,0
U08682,treatment,mobile,18-24,137,0,0,0,0
U09343,treatment,desktop,35-44,136,1,1,0,0
U08010,treatment,mobile,45+,121,0,0,0,0
U03861,control,desktop,25-34,97,0,0,0,0
U03149,control,desktop,25-34,89,1,1,1,243573
U02520,control,desktop,18-24,95,1,1,1,150793
U03128,control,mobile,45+,52,0,0,0,0
U09085,treatment,mobile,18-24,94,0,0,0,0
U05317,treatment,mobile,25-34,130,1,1,1,224854
U01196,control,desktop,18-24,99,0,0,0,0
U09051,treatment,mobile,18-24,149,1,1,1,229984
U00880,control,mobile,25-34,89,1,0,0,0
U06990,treatment,mobile,45+,125,1,0,0,0
U02488,control,desktop,45+,82,1,0,0,0
U02841,control,mobile,25-34,124,0,0,0,0
U04330,control,desktop,35-44,73,0,0,0,0
U02931,control,mobile,35-44,138,0,0,0,0
U06425,treatment,mobile,18-24,109,0,0,0,0
U02486,control,tablet,25-34,90,0,0,0,0
U05748,treatment,mobile,35-44,111,0,0,0,0
U00884,control,mobile,45+,60,0,0,0,0
U04915,control,mobile,25-34,111,0,0,0,0
U06211,treatment,mobile,18-24,109,1,1,1,143518
U09579,treatment,mobile,35-44,112,0,0,0,0
U00212,control,desktop,18-24,37,0,0,0,0
U02276,control,desktop,35-44,88,0,0,0,0
U02329,control,desktop,18-24,79,1,0,0,0
U04951,control,mobile,25-34,130,1,0,0,0
U03320,control,desktop,25-34,83,0,0,0,0
U09835,treatment,mobile,25-34,118,1,1,1,287663
U04608,control,mobile,25-34,81,0,0,0,0
U01439,control,mobile,18-24,95,0,0,0,0
U00468,control,desktop,35-44,106,0,0,0,0
U05467,treatment,mobile,35-44,105,0,0,0,0
U03330,control,desktop,25-34,95,1,0,0,0
U05829,treatment,mobile,35-44,137,0,0,0,0
U08608,treatment,desktop,18-24,79,0,0,0,0
U00697,control,mobile,25-34,81,1,0,0,0
U07268,treatment,mobile,18-24,38,0,0,0,0
U09145,treatment,mobile,25-34,156,1,1,0,0
U08181,treatment,desktop,18-24,116,0,0,0,0
U09939,treatment,mobile,18-24,22,0,0,0,0
U01315,control,mobile,18-24,76,1,0,0,0
U02302,control,mobile,25-34,101,1,0,0,0
U02040,control,mobile,25-34,37,1,0,0,0
U07109,treatment,desktop,18-24,145,1,1,0,0
U03667,control,desktop,35-44,100,0,0,0,0
U00915,control,mobile,25-34,104,0,0,0,0
U00013,control,desktop,25-34,88,0,0,0,0
U08584,treatment,desktop,18-24,78,1,1,0,0
U06428,treatment,mobile,25-34,133,0,0,0,0
U01537,control,mobile,25-34,98,0,0,0,0
U00737,control,mobile,25-34,133,0,0,0,0
U08202,treatment,desktop,35-44,130,0,0,0,0
U08653,treatment,mobile,25-34,102,0,0,0,0
U00454,control,desktop,25-34,118,0,0,0,0
U04346,control,mobile,45+,183,0,0,0,0
U00928,control,mobile,25-34,105,0,0,0,0
U06292,treatment,desktop,25-34,150,1,0,0,0
U08282,treatment,mobile,25-34,112,0,0,0,0
U08723,treatment,mobile,18-24,96,1,1,1,213017
U06474,treatment,mobile,18-24,67,1,1,1,185175
U00038,control,mobile,45+,167,1,0,0,0
U05771,treatment,mobile,25-34,95,1,1,0,0
U02555,control,mobile,25-34,65,1,1,1,151156
U07633,treatment,tablet,25-34,148,1,0,0,0
U09999,treatment,desktop,45+,94,0,0,0,0
U06621,treatment,tablet,18-24,125,0,0,0,0
U00941,control,mobile,25-34,73,0,0,0,0
U07399,treatment,mobile,18-24,151,1,0,0,0
U06129,treatment,mobile,45+,113,0,0,0,0
U09830,treatment,tablet,18-24,77,1,1,0,0
U02681,control,mobile,45+,62,0,0,0,0
U04355,control,mobile,18-24,44,1,1,1,189368
U03059,control,mobile,25-34,105,0,0,0,0
U07881,treatment,desktop,35-44,127,0,0,0,0
U00739,control,mobile,18-24,110,1,1,1,76167
U00539,control,mobile,25-34,94,0,0,0,0
U03326,control,desktop,35-44,11,0,0,0,0
U04240,control,mobile,25-34,124,0,0,0,0
U01401,control,mobile,25-34,107,0,0,0,0
U04047,control,mobile,25-34,112,0,0,0,0
U05138,treatment,mobile,45+,114,0,0,0,0
U04230,control,mobile,35-44,79,0,0,0,0
U04192,control,desktop,18-24,55,0,0,0,0
U09143,treatment,desktop,35-44,99,1,0,0,0
U05539,treatment,desktop,25-34,110,0,0,0,0
U02693,control,mobile,18-24,92,0,0,0,0
U05341,treatment,tablet,25-34,77,0,0,0,0
U09918,treatment,tablet,25-34,102,0,0,0,0
U07671,treatment,mobile,25-34,134,0,0,0,0
U09174,treatment,mobile,18-24,168,1,1,1,161891
U01808,control,mobile,25-34,124,1,1,0,0
U05112,treatment,mobile,25-34,125,1,1,1,210021
U03990,control,desktop,25-34,73,1,0,0,0
U03456,control,mobile,18-24,137,0,0,0,0
U02908,control,mobile,35-44,94,0,0,0,0
U06652,treatment,mobile,45+,126,0,0,0,0
U08288,treatment,mobile,35-44,115,1,0,0,0
U06245,treatment,desktop,25-34,94,0,0,0,0
U02698,control,mobile,25-34,121,0,0,0,0
U04017,control,desktop,18-24,118,0,0,0,0
U04340,control,mobile,25-34,83,0,0,0,0
U04646,control,desktop,25-34,72,0,0,0,0
U07740,treatment,mobile,18-24,88,1,1,1,118635
U07092,treatment,desktop,25-34,91,1,1,1,205438
U04693,control,mobile,25-34,70,0,0,0,0
U01740,control,mobile,45+,87,0,0,0,0
U05407,treatment,desktop,35-44,84,1,1,1,239935
U04589,control,desktop,25-34,94,1,1,1,164082
U03126,control,desktop,18-24,142,0,0,0,0
U02158,control,mobile,25-34,44,1,1,1,109252
U05334,treatment,mobile,25-34,106,0,0,0,0
U08637,treatment,mobile,25-34,54,0,0,0,0
U01826,control,mobile,35-44,86,0,0,0,0
U04231,control,desktop,25-34,153,1,1,1,296356
U03488,control,mobile,25-34,117,1,1,1,71473
U09054,treatment,mobile,18-24,90,1,0,0,0
U09769,treatment,mobile,25-34,127,1,1,0,0
U03648,control,mobile,18-24,50,1,0,0,0
U05903,treatment,mobile,18-24,74,0,0,0,0
U06386,treatment,mobile,18-24,107,1,1,0,0
U05639,treatment,desktop,25-34,137,0,0,0,0
U06424,treatment,desktop,25-34,84,0,0,0,0
U07827,treatment,desktop,35-44,80,0,0,0,0
U07744,treatment,desktop,35-44,122,0,0,0,0
U03013,control,mobile,25-34,51,0,0,0,0
U07672,treatment,mobile,25-34,124,1,1,1,242411
U09549,treatment,desktop,25-34,132,0,0,0,0
U09978,treatment,mobile,25-34,67,1,0,0,0
U03081,control,desktop,25-34,24,0,0,0,0
U03521,control,mobile,25-34,100,0,0,0,0
U04979,control,mobile,45+,119,1,1,1,224343
U07620,treatment,tablet,25-34,85,1,1,1,230553
U04348,control,mobile,35-44,75,1,0,0,0
U08441,treatment,desktop,25-34,107,1,1,0,0
U01347,control,mobile,18-24,106,0,0,0,0
U07088,treatment,mobile,25-34,85,1,1,1,142628
U08948,treatment,mobile,25-34,139,0,0,0,0
U05652,treatment,mobile,25-34,81,0,0,0,0
U08082,treatment,mobile,25-34,128,1,0,0,0
U01792,control,desktop,25-34,85,1,1,1,170863
U07429,treatment,mobile,25-34,111,1,0,0,0
U09580,treatment,desktop,18-24,123,1,1,1,155824
U09960,treatment,tablet,18-24,126,1,1,1,267844
U02271,control,mobile,25-34,148,1,1,0,0
U09767,treatment,mobile,45+,52,0,0,0,0
U02956,control,desktop,25-34,71,0,0,0,0
U03444,control,tablet,25-34,95,1,0,0,0
U07736,treatment,desktop,45+,142,1,0,0,0
U00834,control,mobile,25-34,38,1,1,1,204793
U06499,treatment,mobile,18-24,134,0,0,0,0
U02992,control,desktop,18-24,109,0,0,0,0
U07793,treatment,tablet,45+,20,0,0,0,0
U02151,control,mobile,35-44,41,0,0,0,0
U04023,control,desktop,25-34,99,0,0,0,0
U07615,treatment,tablet,18-24,107,0,0,0,0
U06124,treatment,mobile,18-24,138,1,0,0,0
U03339,control,mobile,25-34,99,0,0,0,0
U04344,control,desktop,35-44,122,0,0,0,0
U04464,control,mobile,25-34,80,0,0,0,0
U02376,control,mobile,18-24,112,1,1,0,0
U09044,treatment,mobile,25-34,114,1,0,0,0
U05571,treatment,desktop,25-34,117,0,0,0,0
U08599,treatment,desktop,18-24,123,0,0,0,0
U08504,treatment,mobile,18-24,99,0,0,0,0
U08880,treatment,desktop,25-34,110,0,0,0,0
U01887,control,mobile,18-24,100,1,1,1,136703
U01198,control,tablet,35-44,58,0,0,0,0
U06427,treatment,mobile,25-34,87,0,0,0,0
U08911,treatment,mobile,18-24,91,0,0,0,0
U02936,control,mobile,18-24,87,0,0,0,0
U06342,treatment,tablet,18-24,86,1,1,1,160119
U01430,control,desktop,25-34,113,0,0,0,0
U06307,treatment,mobile,18-24,47,1,0,0,0
U03650,control,tablet,18-24,66,1,1,1,190985
U01938,control,desktop,35-44,130,0,0,0,0
U05172,treatment,desktop,18-24,92,0,0,0,0
U07764,treatment,tablet,45+,132,1,0,0,0
U06393,treatment,mobile,35-44,119,1,0,0,0
U01154,control,desktop,18-24,84,0,0,0,0
U06250,treatment,desktop,25-34,127,0,0,0,0
U07037,treatment,desktop,25-34,108,1,1,1,310342
U04229,control,mobile,25-34,130,0,0,0,0
U04975,control,mobile,25-34,56,0,0,0,0
U06401,treatment,mobile,45+,115,1,0,0,0
U03640,control,mobile,25-34,136,0,0,0,0
U03972,control,mobile,25-34,89,1,0,0,0
U09594,treatment,mobile,25-34,57,1,0,0,0
U03376,control,desktop,25-34,118,0,0,0,0
U02487,control,mobile,25-34,58,0,0,0,0
U06954,treatment,mobile,25-34,98,1,1,0,0
U00606,control,mobile,25-34,85,1,0,0,0
U07444,treatment,mobile,25-34,102,0,0,0,0
U05928,treatment,mobile,25-34,153,0,0,0,0
U02454,control,mobile,25-34,69,0,0,0,0
U03609,control,tablet,25-34,130,0,0,0,0
U01484,control,mobile,18-24,64,1,1,1,163304
U04519,control,mobile,25-34,133,1,1,0,0
U03038,control,tablet,35-44,83,0,0,0,0
U09352,treatment,mobile,25-34,119,1,1,1,275306
U07692,treatment,desktop,45+,96,0,0,0,0
U04116,control,mobile,25-34,79,0,0,0,0
U01427,control,mobile,45+,71,1,0,0,0
U00497,control,mobile,25-34,122,0,0,0,0
U03353,control,desktop,35-44,69,0,0,0,0
U08794,treatment,mobile,25-34,87,0,0,0,0
U00759,control,desktop,25-34,97,0,0,0,0
U00838,control,mobile,25-34,87,0,0,0,0
U04327,control,mobile,35-44,54,1,1,0,0
U02128,control,mobile,18-24,87,1,1,0,0
U01023,control,tablet,35-44,62,1,1,1,220946
U08762,treatment,mobile,18-24,98,1,1,1,179128
U05614,treatment,desktop,18-24,84,0,0,0,0
U05581,treatment,desktop,35-44,80,0,0,0,0
U01058,control,mobile,25-34,84,0,0,0,0
U09542,treatment,desktop,45+,108,0,0,0,0
U06856,treatment,mobile,25-34,87,1,1,1,249328
U07349,treatment,desktop,18-24,152,0,0,0,0
U09045,treatment,mobile,18-24,98,0,0,0,0
U02129,control,desktop,25-34,43,1,0,0,0
U02767,control,mobile,18-24,120,0,0,0,0
U02109,control,mobile,35-44,69,0,0,0,0
U03617,control,mobile,45+,85,0,0,0,0
U01545,control,tablet,25-34,138,0,0,0,0
U06914,treatment,mobile,25-34,116,0,0,0,0
U01719,control,tablet,18-24,125,0,0,0,0
U07435,treatment,tablet,25-34,110,0,0,0,0
U07365,treatment,tablet,45+,92,1,0,0,0
U06235,treatment,mobile,25-34,143,0,0,0,0
U00725,control,mobile,18-24,125,1,1,0,0
U06673,treatment,mobile,25-34,94,1,1,1,93665
U08029,treatment,mobile,18-24,109,0,0,0,0
U05492,treatment,desktop,35-44,113,0,0,0,0
U01128,control,mobile,25-34,127,0,0,0,0
U02957,control,desktop,25-34,104,0,0,0,0
U05156,treatment,mobile,25-34,151,0,0,0,0
U04817,control,desktop,25-34,91,0,0,0,0
U06202,treatment,mobile,18-24,111,1,1,1,237626
U06224,treatment,desktop,25-34,107,1,0,0,0
U08686,treatment,desktop,18-24,70,1,0,0,0
U07114,treatment,mobile,25-34,65,0,0,0,0
U05275,treatment,mobile,18-24,98,0,0,0,0
U08536,treatment,tablet,25-34,75,0,0,0,0
U03044,control,mobile,35-44,84,0,0,0,0
U06912,treatment,mobile,25-34,92,0,0,0,0
U00150,control,mobile,18-24,97,1,1,0,0
U07574,treatment,mobile,25-34,130,0,0,0,0
U04206,control,mobile,18-24,59,0,0,0,0
U05493,treatment,tablet,35-44,102,0,0,0,0
U02690,control,mobile,35-44,83,0,0,0,0
U04221,control,mobile,18-24,123,1,1,0,0
U09102,treatment,mobile,18-24,161,0,0,0,0
U00842,control,desktop,18-24,140,1,1,0,0
U08137,treatment,mobile,18-24,142,0,0,0,0
U06438,treatment,tablet,18-24,85,0,0,0,0
U09700,treatment,tablet,18-24,65,0,0,0,0
U06200,treatment,mobile,25-34,156,0,0,0,0
U02795,control,mobile,35-44,115,0,0,0,0
U07626,treatment,desktop,45+,68,1,0,0,0
U08475,treatment,mobile,25-34,158,0,0,0,0
U07890,treatment,mobile,25-34,88,0,0,0,0
U06608,treatment,desktop,18-24,115,0,0,0,0
U09195,treatment,mobile,35-44,108,1,1,0,0
U08248,treatment,mobile,18-24,171,1,0,0,0
U01393,control,mobile,35-44,47,0,0,0,0
U01922,control,mobile,18-24,106,0,0,0,0
U07019,treatment,desktop,25-34,125,0,0,0,0
U03622,control,mobile,18-24,10,1,0,0,0
U04849,control,desktop,25-34,99,1,1,1,207795
U02292,control,mobile,18-24,87,1,1,1,163134
U02134,control,mobile,18-24,78,0,0,0,0
U00551,control,mobile,18-24,42,1,0,0,0
U01741,control,desktop,18-24,43,0,0,0,0
U05290,treatment,desktop,25-34,131,0,0,0,0
U01818,control,desktop,45+,63,0,0,0,0
U04699,control,mobile,25-34,118,0,0,0,0
U05182,treatment,desktop,25-34,94,1,0,0,0
U03019,control,mobile,25-34,64,0,0,0,0
U00018,control,mobile,25-34,81,0,0,0,0
U01771,control,mobile,18-24,100,0,0,0,0
U01889,control,desktop,18-24,48,0,0,0,0
U02153,control,desktop,45+,74,0,0,0,0
U01643,control,mobile,25-34,118,0,0,0,0
U07847,treatment,mobile,25-34,102,0,0,0,0
U04194,control,desktop,35-44,85,0,0,0,0
U09433,treatment,tablet,18-24,72,0,0,0,0
U08899,treatment,desktop,18-24,120,0,0,0,0
U00534,control,mobile,35-44,117,0,0,0,0
U00133,control,mobile,18-24,137,0,0,0,0
U07723,treatment,mobile,18-24,143,1,1,1,277761
U08459,treatment,desktop,18-24,135,0,0,0,0
U00965,control,mobile,25-34,109,0,0,0,0
U08720,treatment,mobile,18-24,111,1,1,0,0
U06413,treatment,mobile,25-34,96,1,0,0,0
U08286,treatment,mobile,35-44,129,0,0,0,0
U07854,treatment,mobile,25-34,125,1,0,0,0
U01096,control,mobile,35-44,98,0,0,0,0
U06930,treatment,desktop,25-34,81,0,0,0,0
U09255,treatment,mobile,25-34,151,0,0,0,0
U01562,control,mobile,25-34,93,1,1,1,97781
U01671,control,mobile,25-34,83,1,1,1,165939
U06088,treatment,desktop,25-34,79,0,0,0,0
U06670,treatment,desktop,18-24,114,0,0,0,0
U05934,treatment,mobile,25-34,74,1,0,0,0
U08830,treatment,mobile,25-34,124,0,0,0,0
U07946,treatment,mobile,35-44,45,1,1,0,0
U03509,control,desktop,45+,85,0,0,0,0
U02003,control,desktop,35-44,61,0,0,0,0
U05867,treatment,desktop,25-34,139,1,1,1,237743
U00169,control,mobile,18-24,96,0,0,0,0
U02589,control,mobile,25-34,65,0,0,0,0
U05906,treatment,desktop,18-24,97,0,0,0,0
U09530,treatment,mobile,18-24,152,1,0,0,0
U06385,treatment,desktop,45+,175,1,1,1,62663
U07825,treatment,mobile,18-24,83,1,0,0,0
U09780,treatment,mobile,18-24,57,0,0,0,0
U04630,control,mobile,25-34,95,0,0,0,0
U08561,treatment,mobile,18-24,106,0,0,0,0
U09292,treatment,mobile,25-34,175,1,0,0,0
U06875,treatment,mobile,18-24,170,1,1,1,212319
U06522,treatment,mobile,45+,60,1,1,1,231291
U08980,treatment,mobile,25-34,164,0,0,0,0
U06648,treatment,mobile,18-24,126,1,0,0,0
U09826,treatment,mobile,18-24,122,1,1,1,187310
U00211,control,mobile,45+,66,0,0,0,0
U05279,treatment,mobile,35-44,92,0,0,0,0
U01920,control,mobile,25-34,128,1,1,1,115661
U00719,control,mobile,18-24,115,1,1,0,0
U04869,control,mobile,45+,87,1,1,1,285847
U07835,treatment,mobile,25-34,50,0,0,0,0
U01299,control,desktop,35-44,20,0,0,0,0
U09194,treatment,mobile,45+,130,0,0,0,0
U04618,control,desktop,45+,158,0,0,0,0
U03129,control,tablet,35-44,105,1,1,1,156184
U09796,treatment,desktop,25-34,128,1,1,0,0
U03980,control,mobile,25-34,76,0,0,0,0
U09925,treatment,mobile,35-44,127,1,1,1,147942
U08318,treatment,mobile,18-24,113,0,0,0,0
U04394,control,mobile,35-44,143,0,0,0,0
U01288,control,mobile,25-34,106,1,1,1,192369
U04356,control,desktop,35-44,73,0,0,0,0
U07014,treatment,desktop,25-34,100,0,0,0,0
U03886,control,tablet,25-34,101,0,0,0,0
U05750,treatment,mobile,25-34,133,1,1,0,0
U09170,treatment,mobile,25-34,99,1,1,1,95897
U02408,control,mobile,45+,106,1,1,0,0
U02014,control,mobile,18-24,118,0,0,0,0
U05154,treatment,mobile,25-34,107,1,0,0,0
U08552,treatment,mobile,35-44,67,0,0,0,0
U04377,control,mobile,25-34,88,0,0,0,0
U08823,treatment,mobile,18-24,90,0,0,0,0
U04274,control,mobile,25-34,78,0,0,0,0
U05826,treatment,mobile,18-24,110,0,0,0,0
U06700,treatment,mobile,35-44,151,0,0,0,0
U07244,treatment,desktop,18-24,139,1,1,0,0
U00450,control,mobile,18-24,133,0,0,0,0
U02228,control,mobile,18-24,13,1,0,0,0
U05757,treatment,mobile,25-34,92,0,0,0,0
U00811,control,tablet,18-24,91,1,0,0,0
U04181,control,mobile,25-34,132,1,0,0,0
U09001,treatment,mobile,18-24,100,0,0,0,0
U05439,treatment,tablet,18-24,124,1,1,1,305613
U07534,treatment,mobile,18-24,90,0,0,0,0
U06370,treatment,mobile,25-34,137,0,0,0,0
U08417,treatment,mobile,25-34,101,1,1,1,192261
U01478,control,desktop,18-24,131,0,0,0,0
U01791,control,mobile,35-44,109,0,0,0,0
U02009,control,mobile,18-24,126,1,1,0,0
U00683,control,mobile,45+,46,0,0,0,0
U02817,control,mobile,18-24,96,1,1,1,196260
U09432,treatment,mobile,25-34,125,0,0,0,0
U03775,control,desktop,45+,33,0,0,0,0
U06496,treatment,mobile,25-34,83,1,0,0,0
U08879,treatment,desktop,45+,129,0,0,0,0
U07362,treatment,tablet,18-24,147,1,1,1,227439
U08367,treatment,mobile,35-44,121,0,0,0,0
U07475,treatment,mobile,25-34,127,1,1,0,0
U00047,control,mobile,25-34,128,0,0,0,0
U00031,control,desktop,25-34,113,0,0,0,0
U08251,treatment,mobile,18-24,126,1,1,1,145685
U06936,treatment,mobile,45+,52,1,1,1,261431
U01469,control,desktop,45+,124,0,0,0,0
U01666,control,desktop,35-44,98,0,0,0,0
U01417,control,mobile,25-34,86,0,0,0,0
U06481,treatment,tablet,18-24,93,1,0,0,0
U04853,control,desktop,18-24,59,0,0,0,0
U02471,control,mobile,35-44,71,1,0,0,0
U04374,control,mobile,35-44,59,0,0,0,0
U08525,treatment,mobile,35-44,88,1,0,0,0
U00430,control,mobile,35-44,91,0,0,0,0
U05245,treatment,mobile,45+,107,0,0,0,0
U02120,control,desktop,25-34,148,0,0,0,0
U00386,control,desktop,25-34,123,0,0,0,0
U01946,control,mobile,35-44,87,0,0,0,0
U04225,control,mobile,35-44,121,0,0,0,0
U00474,control,desktop,35-44,21,1,0,0,0
U02130,control,mobile,45+,92,0,0,0,0
U06557,treatment,desktop,18-24,114,1,1,1,210003
U06999,treatment,mobile,25-34,100,0,0,0,0
U01056,control,mobile,25-34,126,1,1,1,271847
U03275,control,desktop,25-34,114,0,0,0,0
U04962,control,mobile,25-34,79,1,1,1,179806
U05364,treatment,mobile,35-44,113,0,0,0,0
U05817,treatment,desktop,18-24,111,0,0,0,0
U00812,control,desktop,45+,81,1,1,0,0
U04574,control,desktop,18-24,99,1,1,1,148317
U06138,treatment,mobile,25-34,67,1,0,0,0
U02389,control,desktop,18-24,77,0,0,0,0
U09649,treatment,mobile,45+,92,0,0,0,0
U06226,treatment,mobile,18-24,137,1,1,0,0
U00112,control,mobile,35-44,107,0,0,0,0
U08910,treatment,desktop,25-34,148,0,0,0,0
U01746,control,mobile,45+,86,0,0,0,0
U07852,treatment,mobile,18-24,110,0,0,0,0
U01453,control,desktop,25-34,64,1,1,0,0
U00320,control,mobile,25-34,55,0,0,0,0
U08594,treatment,mobile,25-34,90,0,0,0,0
U03334,control,mobile,25-34,90,0,0,0,0
U01923,control,desktop,18-24,70,1,0,0,0
U05866,treatment,mobile,25-34,67,1,0,0,0
U09529,treatment,desktop,35-44,97,0,0,0,0
U03686,control,mobile,25-34,127,0,0,0,0
U04276,control,mobile,25-34,85,0,0,0,0
U04890,control,desktop,18-24,124,0,0,0,0
U05226,treatment,mobile,18-24,87,1,1,1,249570
U07473,treatment,mobile,25-34,155,1,1,1,292139
U03606,control,mobile,25-34,98,1,1,0,0
U01053,control,tablet,25-34,66,1,1,1,162625
U04157,control,mobile,45+,53,1,0,0,0
U09677,treatment,mobile,35-44,62,0,0,0,0
U00100,control,mobile,18-24,157,0,0,0,0
U07509,treatment,mobile,18-24,37,1,1,1,286966
U01457,control,desktop,25-34,114,0,0,0,0
U07689,treatment,mobile,45+,119,0,0,0,0
U04005,control,mobile,25-34,87,1,1,0,0
U06867,treatment,desktop,18-24,120,0,0,0,0
U04510,control,tablet,18-24,39,0,0,0,0
U03300,control,desktop,35-44,93,0,0,0,0
U03800,control,mobile,25-34,51,1,1,0,0
U04282,control,desktop,45+,104,1,1,1,50000
U09052,treatment,desktop,25-34,84,0,0,0,0
U06463,treatment,desktop,25-34,87,0,0,0,0
U07913,treatment,mobile,18-24,109,0,0,0,0
U01415,control,mobile,18-24,91,0,0,0,0
U00541,control,tablet,18-24,71,1,1,0,0
U05816,treatment,mobile,25-34,111,0,0,0,0
U08200,treatment,mobile,25-34,48,0,0,0,0
U03681,control,desktop,18-24,91,0,0,0,0
U00755,control,mobile,45+,118,0,0,0,0
U04197,control,mobile,35-44,135,0,0,0,0
U02651,control,mobile,18-24,74,0,0,0,0
U04523,control,desktop,45+,58,1,0,0,0
U09520,treatment,mobile,18-24,128,1,0,0,0
U03119,control,mobile,18-24,55,1,1,0,0
U03729,control,mobile,25-34,170,0,0,0,0
U03887,control,desktop,35-44,75,0,0,0,0
U07108,treatment,desktop,25-34,115,0,0,0,0
U08069,treatment,mobile,25-34,123,1,0,0,0
U07326,treatment,mobile,25-34,106,0,0,0,0
U08484,treatment,mobile,25-34,135,1,0,0,0
U08768,treatment,mobile,25-34,73,1,1,0,0
U06501,treatment,mobile,25-34,117,0,0,0,0
U08427,treatment,desktop,18-24,115,1,1,1,123748
U07964,treatment,mobile,18-24,152,0,0,0,0
U00602,control,mobile,25-34,81,0,0,0,0
U09250,treatment,desktop,25-34,89,1,0,0,0
U08920,treatment,mobile,45+,152,0,0,0,0
U06815,treatment,desktop,25-34,88,1,1,0,0
U05412,treatment,desktop,35-44,139,1,1,1,222268
U08748,treatment,desktop,25-34,123,1,1,1,315581
U05523,treatment,mobile,35-44,124,0,0,0,0
U01045,control,desktop,35-44,65,0,0,0,0
U07335,treatment,desktop,18-24,90,0,0,0,0
U01558,control,mobile,18-24,96,1,1,1,182162
U03740,control,mobile,25-34,113,1,0,0,0
U03523,control,mobile,18-24,88,0,0,0,0
U00181,control,mobile,25-34,74,0,0,0,0
